ID;NAME;VARIABLE;SRC;VALUE;CURRENCY;REFYEAR
18694033;SODEXO;ASSETS;https://fr.marketscreener.com/quote/stock/SODEXO-4159/company/;8200000000;EUR;2023
18694033;SODEXO;WEBSITE;https://www.sodexo.com/;www.sodexo.com;N/A;2024
18694033;SODEXO;ACTIVITY;https://ai.google.dev/gemini-api;I56;N/A;2024
18700025;ADVANCE PROPERTIES;COUNTRY;https://es.marketscreener.com/cotizacion/accion/ADVANCE-RESIDENCE-INVESTM-6500945/graficos-sector/;JP;N/A;2024
18700025;ADVANCE PROPERTIES;EMPLOYEES;;;N/A;
18700025;ADVANCE PROPERTIES;TURNOVER;;;;
18700025;ADVANCE PROPERTIES;ASSETS;;;;
18700025;ADVANCE PROPERTIES;WEBSITE;https://www.advanceproperty.co.uk/;www.advanceproperty.co.uk;N/A;2024
18700025;ADVANCE PROPERTIES;ACTIVITY;https://ai.google.dev/gemini-api;L68;N/A;2024
18705450;AKZO NOBEL NV;COUNTRY;https://live.euronext.com/en/product/equities/NL0013267909-XAMS;NL;N/A;2024
18705450;AKZO NOBEL NV;EMPLOYEES;https://www.akzonobel.com/sites/akzonobel.com/files/akzonobel_integrated_annual_report_2023.pdf;33300;N/A;2023
18705450;AKZO NOBEL NV;TURNOVER;https://www.akzonobel.com/sites/akzonobel.com/files/2024-02/AkzoNobel%20Annual%20Report%202023.pdf;10864000000;EUR;2023
18705450;AKZO NOBEL NV;ASSETS;https://www.akzonobel.com/sites/akzonobel.com/files/2024-02/AkzoNobel_Annual_Report_2023.pdf;21314000000;EUR;2023
18705450;AKZO NOBEL NV;WEBSITE;https://www.akzonobel.com/en;www.akzonobel.com;N/A;2024
18705450;AKZO NOBEL NV;ACTIVITY;https://ai.google.dev/gemini-api;C20;N/A;2024
18709351;DIOR;COUNTRY;https://financialmodelingprep.com/api/v3/profile/CHDRY;FR;N/A;2024
18709351;DIOR;EMPLOYEES;https://financialmodelingprep.com/api/v3/profile/CHDRY;195831;N/A;2024
18709351;DIOR;TURNOVER;https://financialmodelingprep.com/api/v3/income-statement/CHDRY;84683000000;EUR;2024
18709351;DIOR;ASSETS;https://financialmodelingprep.com/api/v3/balance-sheet-statement/CHDRY;146343000000;EUR;2024
18709351;DIOR;WEBSITE;https://financialmodelingprep.com/api/v3/profile/CHDRY;https://www.dior-finance.com;N/A;2024
18709351;DIOR;ACTIVITY;https://ai.google.dev/gemini-api;G47;N/A;2024
18712196;AMAZON;COUNTRY;https://financialmodelingprep.com/api/v3/profile/AMZN.NE;US;N/A;2024
18712196;AMAZON;EMPLOYEES;https://financialmodelingprep.com/api/v3/profile/AMZN.NE;1551000;N/A;2024
18712196;AMAZON;TURNOVER;https://financialmodelingprep.com/api/v3/income-statement/AMZN.NE;637959000000;USD;2024
18712196;AMAZON;ASSETS;https://financialmodelingprep.com/api/v3/balance-sheet-statement/AMZN.NE;624894000000;USD;2024
18712196;AMAZON;WEBSITE;https://financialmodelingprep.com/api/v3/profile/AMZN.NE;https://www.amazon.com;N/A;2024
18712196;AMAZON;ACTIVITY;https://ai.google.dev/gemini-api;G47;N/A;2024
18715555;SONY GROUP CORPORATION;COUNTRY;https://divvydiary.com/en/sony-group-stock-JP3435000009;JP;N/A;2024
18715555;SONY GROUP CORPORATION;EMPLOYEES;https://www.sony.com/en/SonyInfo/IR/library/er/pdf/2024/sony_ar2024e.pdf;128400;N/A;2024
18715555;SONY GROUP CORPORATION;TURNOVER;https://www.sony.com/en/SonyInfo/IR/library/er/pdf/2023_E.pdf;89930000000;USD;2023
18715555;SONY GROUP CORPORATION;ASSETS;https://www.sony.com/en/SonyInfo/IR/library/er/pdf/2023_E.pdf;235748000000;JPY;2023
18715555;SONY GROUP CORPORATION;WEBSITE;https://www.sony.co.jp/en/;www.sony.co.jp;N/A;2024
18715555;SONY GROUP CORPORATION;ACTIVITY;https://ai.google.dev/gemini-api;J62;N/A;2024
18718848;SONOVA;COUNTRY;https://www.justetf.com/en/stock-profiles/CH0012549785;CH;N/A;2024
18718848;SONOVA;EMPLOYEES;https://www.sonova.com/sites/default/files/corporate-governance/Sonova_AR24_EN.pdf;17347;N/A;2024
18718848;SONOVA;TURNOVER;https://www.sonova.com/sites/default/files/2023-05/Sonova_AR23_EN.pdf;3666200000;CHF;2023
18718848;SONOVA;ASSETS;https://www.sonova.com/sites/default/files/2024-05/Sonova_AR24_EN.pdf;3800000000;CHF;2024
18718848;SONOVA;WEBSITE;https://www.sonova.com/en;www.sonova.com;N/A;2024
18718848;SONOVA;ACTIVITY;https://ai.google.dev/gemini-api;C26;N/A;2024
18731292;IKEA;COUNTRY;https://ai.google.dev/gemini-api;SE;N/A;2024
18731292;IKEA;EMPLOYEES;https://www.ikea.com/global/assets/investors/IKEA_FR23_Full_Report.pdf;231000;N/A;2023
18731292;IKEA;TURNOVER;https://www.statista.com/statistics/266078/revenue-of-the-ikea-group-worldwide/;47600000000;EUR;2023
18731292;IKEA;ASSETS;https://www.inter.ikea.com/newsroom/financial-year-summary/en/;49849000000;EUR;2023
18731292;IKEA;WEBSITE;https://www.ikea.com/;www.ikea.com;N/A;2024
18731292;IKEA;ACTIVITY;https://ai.google.dev/gemini-api;F47;N/A;2024
18736044;SECURITAS AB;COUNTRY;https://www.boerse-frankfurt.de/equity/securitas-ab;SE;N/A;2024
18736044;SECURITAS AB;EMPLOYEES;https://www.securitas.com/globalassets/0-site-assets/investors/reports/2023/securitas_ar_2023_en.pdf;355000;N/A;2023
18736044;SECURITAS AB;TURNOVER;https://www.sec.gov/Archives/edgar/data/911245/000110465924049413/a24-13843_120f.htm;168717000000;SEK;2023
18736044;SECURITAS AB;ASSETS;https://www.sec.gov/Archives/edgar/data/92214/000119312524111538/d70881d20f.htm;60389;SEK;2023
18736044;SECURITAS AB;WEBSITE;https://www.securitas.com/en/;www.securitas.com;N/A;2024
18736044;SECURITAS AB;ACTIVITY;https://ai.google.dev/gemini-api;N80;N/A;2024
18742207;AIRBUS SE;COUNTRY;https://financialmodelingprep.com/api/v3/profile/EADSY;NL;N/A;2024
18742207;AIRBUS SE;EMPLOYEES;https://financialmodelingprep.com/api/v3/profile/EADSY;157894;N/A;2024
18742207;AIRBUS SE;TURNOVER;https://financialmodelingprep.com/api/v3/income-statement/EADSY;69230000000;EUR;2024
18742207;AIRBUS SE;ASSETS;https://financialmodelingprep.com/api/v3/balance-sheet-statement/EADSY;129213000000;EUR;2024
18742207;AIRBUS SE;WEBSITE;https://financialmodelingprep.com/api/v3/profile/EADSY;https://www.airbus.com;N/A;2024
18742207;AIRBUS SE;ACTIVITY;https://ai.google.dev/gemini-api;C30;N/A;2024
18745703;ETEX;COUNTRY;https://www.investing.com/equities/etex-sa;BE;N/A;2024
18745703;ETEX;EMPLOYEES;https://www.etex.com/-/media/Project/Etex/Etex-Website/Annual-Report/2022/Etex-Annual-Report-2022.pdf;13500;N/A;2022
18745703;ETEX;TURNOVER;https://www.etex.com/-/media/Project/Etex/Etex-Website/Annual-Report/2023/Etex-Annual-Report-2023.pdf;3671000000;EUR;2023
18745703;ETEX;ASSETS;https://www.etex.com/-/media/Project/Etex/Global/Files/Documents/Etex_Annual_Report_2022.pdf;3343000000;EUR;2022
18745703;ETEX;WEBSITE;https://www.etexgroup.com/en/;www.etexgroup.com;N/A;2024
18745703;ETEX;ACTIVITY;https://ai.google.dev/gemini-api;C23;N/A;2024
18748693;SIEMENS;COUNTRY;https://financialmodelingprep.com/api/v3/profile/SMAWF;DE;N/A;2024
18748693;SIEMENS;EMPLOYEES;https://financialmodelingprep.com/api/v3/profile/SMAWF;313000;N/A;2024
18748693;SIEMENS;TURNOVER;https://financialmodelingprep.com/api/v3/income-statement/SMAWF;75930000000;EUR;2024
18748693;SIEMENS;ASSETS;https://financialmodelingprep.com/api/v3/balance-sheet-statement/SMAWF;147812000000;EUR;2024
18748693;SIEMENS;WEBSITE;https://financialmodelingprep.com/api/v3/profile/SMAWF;https://www.siemens.com;N/A;2024
18748693;SIEMENS;ACTIVITY;https://ai.google.dev/gemini-api;C27;N/A;2024
18754669;VODAFONE GROUP PLC;COUNTRY;https://www.fidelity.co.uk/factsheet-data/factsheet/GB00BH4HKS39-vodafone-group/key-statistics;GB;N/A;2024
18754669;VODAFONE GROUP PLC;EMPLOYEES;https://www.vodafone.com/about/who-we-are;87890;N/A;2023
18754669;VODAFONE GROUP PLC;TURNOVER;https://www.vodafone.com/investors/results-reports-events/annual-report;36700000000;EUR;2023
18754669;VODAFONE GROUP PLC;ASSETS;https://www.vodafone.com/investors/results-reports-events/annual-report;126740000000;EUR;2023
18754669;VODAFONE GROUP PLC;WEBSITE;https://www.vodafone.com/;www.vodafone.com;N/A;2024
18754669;VODAFONE GROUP PLC;ACTIVITY;https://ai.google.dev/gemini-api;J61;N/A;2024
18755204;HBIS GROUP CO. LTD.;COUNTRY;https://ai.google.dev/gemini-api;CN;N/A;2024
18755204;HBIS GROUP CO. LTD.;EMPLOYEES;https://www.hbisco.com/en/about/index.html;124457;N/A;2023
18755204;HBIS GROUP CO. LTD.;TURNOVER;https://www.hbis.com/attachment/0/768/768799/1431468.PDF;122478000000;CNY;2022
18755204;HBIS GROUP CO. LTD.;ASSETS;https://www.hbis.com/attachment/0/778/778316/11660447.PDF;479311000000;CNY;2022
18755204;HBIS GROUP CO. LTD.;WEBSITE;https://www.hbisco.com/en/;www.hbisco.com;N/A;2024
18755204;HBIS GROUP CO. LTD.;ACTIVITY;https://ai.google.dev/gemini-api;C24;N/A;2024
18761094;MOL HUNGARIAN OIL AND GAS;COUNTRY;https://www.justetf.com/en/stock-profiles/HU0000153937;HU;N/A;2024
18761094;MOL HUNGARIAN OIL AND GAS;EMPLOYEES;https://molgroup.info/download/domain/642/mol_group_integrated_annual_report_2023.pdf;9584;N/A;2023
18761094;MOL HUNGARIAN OIL AND GAS;TURNOVER;https://molgroup.info/download/domain/659/mol_group_annual_report_2023.pdf;10167000000;HUF;2023
18761094;MOL HUNGARIAN OIL AND GAS;ASSETS;https://mol.hu/en/investor-relations/publications;6548000000000;HUF;2023
18761094;MOL HUNGARIAN OIL AND GAS;WEBSITE;https://www.molgroup.info/;www.molgroup.info;N/A;2024
18761094;MOL HUNGARIAN OIL AND GAS;ACTIVITY;https://ai.google.dev/gemini-api;C19;N/A;2024
18763081;DSV A/S;COUNTRY;https://www.justetf.com/en/stock-profiles/DK0060079531;DK;N/A;2024
18763081;DSV A/S;EMPLOYEES;https://www.dsv.com/investors/reports-and-presentations;75441;N/A;2023
18763081;DSV A/S;TURNOVER;https://www.dsv.com/investors/reports-and-presentations;167339000000;DKK;2023
18763081;DSV A/S;ASSETS;https://www.dsv.com/investors/financial-reports;112818;DKK;2023
18763081;DSV A/S;WEBSITE;https://www.dsv.com/en/;www.dsv.com;N/A;2024
18763081;DSV A/S;ACTIVITY;https://ai.google.dev/gemini-api;H52;N/A;2024
18767600;KRONES;COUNTRY;https://financialmodelingprep.com/api/v3/profile/KRNTY;DE;N/A;2024
18767600;KRONES;EMPLOYEES;https://financialmodelingprep.com/api/v3/profile/KRNTY;20583;N/A;2024
18767600;KRONES;TURNOVER;https://financialmodelingprep.com/api/v3/income-statement/KRNTY;5293557000;EUR;2024
18767600;KRONES;ASSETS;https://financialmodelingprep.com/api/v3/balance-sheet-statement/KRNTY;4749469000;EUR;2024
18767600;KRONES;WEBSITE;https://financialmodelingprep.com/api/v3/profile/KRNTY;https://www.krones.com;N/A;2024
18767600;KRONES;ACTIVITY;https://ai.google.dev/gemini-api;C28;N/A;2024
18773773;KONECRANES;COUNTRY;https://financialmodelingprep.com/api/v3/profile/KNCRY;FI;N/A;2024
18773773;KONECRANES;EMPLOYEES;https://financialmodelingprep.com/api/v3/profile/KNCRY;16689;N/A;2024
18773773;KONECRANES;TURNOVER;https://financialmodelingprep.com/api/v3/income-statement/KNCRY;4227000000;EUR;2024
18773773;KONECRANES;ASSETS;https://financialmodelingprep.com/api/v3/balance-sheet-statement/KNCRY;4788300000;EUR;2024
18773773;KONECRANES;WEBSITE;https://financialmodelingprep.com/api/v3/profile/KNCRY;https://www.konecranes.com;N/A;2024
18773773;KONECRANES;ACTIVITY;https://ai.google.dev/gemini-api;C28;N/A;2024
18774479;SANDVIK AKTIEBOLAG;COUNTRY;https://www.boerse-frankfurt.de/equity/sandvik-ab;SE;N/A;2024
18774479;SANDVIK AKTIEBOLAG;EMPLOYEES;https://www.sandvik.com/en/about/our-company/sandvik-in-brief/;40566;N/A;2023
18774479;SANDVIK AKTIEBOLAG;TURNOVER;https://www.sandvik.com/en/about/financial-information/annual-report/;126624000000;SEK;2023
18774479;SANDVIK AKTIEBOLAG;ASSETS;https://www.sandvik.com/496dd3/globalassets/annual-reports/sandvik-annual-report-2023.pdf;162414;SEK;2023
18774479;SANDVIK AKTIEBOLAG;WEBSITE;https://www.home.sandvik/en/;www.home.sandvik;N/A;2024
18774479;SANDVIK AKTIEBOLAG;ACTIVITY;https://ai.google.dev/gemini-api;C28;N/A;2024
18774712;SKANSKA AB;COUNTRY;https://financialmodelingprep.com/api/v3/profile/SKSBF;SE;N/A;2024
18774712;SKANSKA AB;EMPLOYEES;https://financialmodelingprep.com/api/v3/profile/SKSBF;25929;N/A;2024
18774712;SKANSKA AB;TURNOVER;https://financialmodelingprep.com/api/v3/income-statement/SKSBF;176481000000;SEK;2024
18774712;SKANSKA AB;ASSETS;https://financialmodelingprep.com/api/v3/balance-sheet-statement/SKSBF;171207000000;SEK;2024
18774712;SKANSKA AB;WEBSITE;https://financialmodelingprep.com/api/v3/profile/SKSBF;https://www.skanska.com;N/A;2024
18774712;SKANSKA AB;ACTIVITY;https://ai.google.dev/gemini-api;F41;N/A;2024
18774867;SANOFI;COUNTRY;https://financialmodelingprep.com/api/v3/profile/SNYNF;FR;N/A;2024
18774867;SANOFI;EMPLOYEES;https://financialmodelingprep.com/api/v3/profile/SNYNF;82878;N/A;2024
18774867;SANOFI;TURNOVER;https://financialmodelingprep.com/api/v3/income-statement/SNYNF;44286000000;EUR;2024
18774867;SANOFI;ASSETS;https://financialmodelingprep.com/api/v3/balance-sheet-statement/SNYNF;132798000000;EUR;2024
18774867;SANOFI;WEBSITE;https://financialmodelingprep.com/api/v3/profile/SNYNF;https://www.sanofi.com;N/A;2024
18774867;SANOFI;ACTIVITY;https://ai.google.dev/gemini-api;G46;N/A;2024
18778752;WURTH;COUNTRY;https://www.boerse-frankfurt.de/bond/xs2176534795-wuerth-finance-international-b-v-0-75-20-27?mic=XFRA;XS;N/A;2024
18778752;WURTH;EMPLOYEES;https://www.wurth.com/web/en/wuerthcom/company/facts_and_figures/facts_and_figures.php;87047;N/A;2023
18778752;WURTH;TURNOVER;https://www.wurth.com/web/en/wurthcom/company/facts_and_figures/facts_and_figures.php;16267000000;EUR;2023
18778752;WURTH;ASSETS;https://www.wurth.com/web/en/wuerthcom/konzern/investoren/finanzberichte/finanzberichte.php;7817000000;EUR;2022
18778752;WURTH;WEBSITE;https://www.wurth.es/?srsltid=AfmBOoo8UynS4rRWKIXqKMalYI9L7BglAP8nNN0SML6dlAc4hoFQblWI;www.wurth.es;N/A;2024
18778752;WURTH;ACTIVITY;https://ai.google.dev/gemini-api;G46;N/A;2024
18784770;AKTIEBOLAGET VOLVO;COUNTRY;https://www.boerse-frankfurt.de/equity/volvo-ab-b?mic=XFRA;SE;N/A;2024
18784770;AKTIEBOLAGET VOLVO;EMPLOYEES;https://www.volvogroup.com/en/about-us.html;95000;N/A;2023
18784770;AKTIEBOLAGET VOLVO;TURNOVER;https://www.volvogroup.com/content/dam/volvo-group/markets/global/en-en/investors/reports-and-presentations/annual-reports/volvo-group-annual-report-2023.pdf;553058000000;SEK;2023
18784770;AKTIEBOLAGET VOLVO;ASSETS;https://www.volvogroup.com/content/dam/volvo-group/global/en-gb/investors/reports-and-presentations/annual-reports/volvo-group-annual-report-2023.pdf;626730000000;SEK;2023
18784770;AKTIEBOLAGET VOLVO;WEBSITE;https://www.volvo.com/en/;www.volvo.com;N/A;2024
18784770;AKTIEBOLAGET VOLVO;ACTIVITY;https://ai.google.dev/gemini-api;C29;N/A;2024
18796310;TOTALENERGIES SE;COUNTRY;https://financialmodelingprep.com/api/v3/profile/TTFNF;FR;N/A;2024
18796310;TOTALENERGIES SE;EMPLOYEES;https://financialmodelingprep.com/api/v3/profile/TTFNF;95393;N/A;2024
18796310;TOTALENERGIES SE;TURNOVER;https://financialmodelingprep.com/api/v3/income-statement/TTFNF;195610000000;USD;2024
18796310;TOTALENERGIES SE;ASSETS;https://financialmodelingprep.com/api/v3/balance-sheet-statement/TTFNF;285487000000;USD;2024
18796310;TOTALENERGIES SE;WEBSITE;https://financialmodelingprep.com/api/v3/profile/TTFNF;https://www.totalenergies.com;N/A;2024
18796310;TOTALENERGIES SE;ACTIVITY;https://ai.google.dev/gemini-api;B06;N/A;2024
18802249;BRITISH AMERICAN TOBACCO PLC;COUNTRY;https://www.fidelity.co.uk/factsheet-data/factsheet/GB0002875804-british-american-tobacco/key-statistics;GB;N/A;2024
18802249;BRITISH AMERICAN TOBACCO PLC;EMPLOYEES;https://www.bat.com/annual-report;47844;N/A;2023
18802249;BRITISH AMERICAN TOBACCO PLC;TURNOVER;https://www.bat.com/annual-report;27285000000;GBP;2023
18802249;BRITISH AMERICAN TOBACCO PLC;ASSETS;https://www.bat.com/annualreport;122794000000;GBP;2023
18802249;BRITISH AMERICAN TOBACCO PLC;WEBSITE;https://www.bat.com/;www.bat.com;N/A;2024
18802249;BRITISH AMERICAN TOBACCO PLC;ACTIVITY;https://ai.google.dev/gemini-api;C12;N/A;2024
18803013;NIPPON STEEL CORPORATION;COUNTRY;https://financialmodelingprep.com/api/v3/profile/NPSCY;JP;N/A;2024
18803013;NIPPON STEEL CORPORATION;EMPLOYEES;https://financialmodelingprep.com/api/v3/profile/NPSCY;113639;N/A;2024
18803013;NIPPON STEEL CORPORATION;TURNOVER;https://financialmodelingprep.com/api/v3/income-statement/NPSCY;8868097000000;JPY;2024
18803013;NIPPON STEEL CORPORATION;ASSETS;https://financialmodelingprep.com/api/v3/balance-sheet-statement/NPSCY;10714627000000;JPY;2024
18803013;NIPPON STEEL CORPORATION;WEBSITE;https://financialmodelingprep.com/api/v3/profile/NPSCY;https://www.nipponsteel.com;N/A;2024
18803013;NIPPON STEEL CORPORATION;ACTIVITY;https://ai.google.dev/gemini-api;C24;N/A;2024
18805524;KONINKLIJKE AHOLD DELHAIZE NV;COUNTRY;https://live.euronext.com/en/product/equities/NL0011794037-XAMS;NL;N/A;2024
18805524;KONINKLIJKE AHOLD DELHAIZE NV;EMPLOYEES;https://www.aholddelhaize.com/en/about-us/our-company/;410000;N/A;2023
18805524;KONINKLIJKE AHOLD DELHAIZE NV;TURNOVER;https://www.aholddelhaize.com/en/news/press-releases/2024/ahold-delhaize-reports-strong-q4-results-and-provides-full-year-2024-outlook/;88680000000;EUR;2023
18805524;KONINKLIJKE AHOLD DELHAIZE NV;ASSETS;https://www.aholddelhaize.com/en/investors/annual-reports/;55321000000;EUR;2023
18805524;KONINKLIJKE AHOLD DELHAIZE NV;WEBSITE;https://www.aholddelhaize.com/;www.aholddelhaize.com;N/A;2024
18805524;KONINKLIJKE AHOLD DELHAIZE NV;ACTIVITY;https://ai.google.dev/gemini-api;G47;N/A;2024
18808977;PFIZER INC;COUNTRY;https://financialmodelingprep.com/api/v3/profile/PFE.NE;US;N/A;2024
18808977;PFIZER INC;EMPLOYEES;https://financialmodelingprep.com/api/v3/profile/PFE.NE;81000;N/A;2024
18808977;PFIZER INC;TURNOVER;https://financialmodelingprep.com/api/v3/income-statement/PFE.NE;63627000000;USD;2024
18808977;PFIZER INC;ASSETS;https://financialmodelingprep.com/api/v3/balance-sheet-statement/PFE.NE;213396000000;USD;2024
18808977;PFIZER INC;WEBSITE;https://financialmodelingprep.com/api/v3/profile/PFE.NE;https://www.pfizer.com;N/A;2024
18808977;PFIZER INC;ACTIVITY;https://ai.google.dev/gemini-api;C21;N/A;2024
18812865;COCA-COLA COMPANY (THE);COUNTRY;https://divvydiary.com/en/coca-cola-stock-US1912161007;US;N/A;2024
18812865;COCA-COLA COMPANY (THE);EMPLOYEES;https://www.coca-colacompany.com/investors/2023-annual-report;79100;N/A;2023
18812865;COCA-COLA COMPANY (THE);TURNOVER;https://www.coca-colacompany.com/investors/financial-reports;45754000000;USD;2023
18812865;COCA-COLA COMPANY (THE);ASSETS;https://www.sec.gov/Archives/edgar/data/21344/000002134424000014/ko-20231231.htm;97727000000;USD;2023
18812865;COCA-COLA COMPANY (THE);WEBSITE;https://www.coca-colacompany.com/;www.coca-colacompany.com;N/A;2024
18812865;COCA-COLA COMPANY (THE);ACTIVITY;https://ai.google.dev/gemini-api;C11;N/A;2024
18813820;CATERPILLAR INC;COUNTRY;https://etp.morganstanley.com/fr/en/underlying-details/cat_us_equity;US;N/A;2024
18813820;CATERPILLAR INC;EMPLOYEES;https://s1.q4cdn.com/070754992/files/doc_financials/2023/ar/CAT-2023-Annual-Report.pdf;109100;N/A;2023
18813820;CATERPILLAR INC;TURNOVER;https://s7d2.scene7.com/is/content/Caterpillar/CM20240321-a3f8c-4b328;67056000000;USD;2023
18813820;CATERPILLAR INC;ASSETS;https://s1.q4cdn.com/207542299/files/doc_financials/2023/ar/CAT-2023-Annual-Report.pdf;84949000000;USD;2023
18813820;CATERPILLAR INC;WEBSITE;https://www.caterpillar.com/;www.caterpillar.com;N/A;2024
18813820;CATERPILLAR INC;ACTIVITY;https://ai.google.dev/gemini-api;C28;N/A;2024
18818179;HARTMANN;COUNTRY;https://www.boerse-frankfurt.de/equity/paul-hartmann-ag?mic=XFRA;DE;N/A;2024
18818179;HARTMANN;EMPLOYEES;https://hartmann.info/en-gb/company/hartmann-group/profile;4795;N/A;2023
18818179;HARTMANN;TURNOVER;https://www.hartmann-group.com/en-gb/investors/publications;2336000000;EUR;2023
18818179;HARTMANN;ASSETS;https://www.hartmann.info/sites/hartmann_com/files/media/documents/HARTMANN_Annual_Report_2022.pdf;2143400;EUR;2022
18818179;HARTMANN;WEBSITE;https://www.hartmann.info/en/;www.hartmann.info;N/A;2024
18818179;HARTMANN;ACTIVITY;https://ai.google.dev/gemini-api;C21;N/A;2024
18818842;IWG PLC;COUNTRY;https://www.boerse-frankfurt.de/equity/iwg-plc-dl-0124;JE;N/A;2024
18818842;IWG PLC;EMPLOYEES;https://www.iwgplc.com/investors/annual-report;12000;N/A;2023
18818842;IWG PLC;TURNOVER;https://www.iwgplc.com/investors/results-reports-and-presentations;3484400000;GBP;2023
18818842;IWG PLC;ASSETS;https://www.iwgplc.com/investors/results-centre;7883000000;GBP;2023
18818842;IWG PLC;WEBSITE;https://www.iwgplc.com/;www.iwgplc.com;N/A;2024
18818842;IWG PLC;ACTIVITY;https://ai.google.dev/gemini-api;N82;N/A;2024
18831586;SAP;COUNTRY;https://financialmodelingprep.com/api/v3/profile/SAPGF;DE;N/A;2024
18831586;SAP;EMPLOYEES;https://financialmodelingprep.com/api/v3/profile/SAPGF;108187;N/A;2024
18831586;SAP;TURNOVER;https://financialmodelingprep.com/api/v3/income-statement/SAPGF;34176000000;EUR;2024
18831586;SAP;ASSETS;https://financialmodelingprep.com/api/v3/balance-sheet-statement/SAPGF;74122000000;EUR;2024
18831586;SAP;WEBSITE;https://financialmodelingprep.com/api/v3/profile/SAPGF;https://www.sap.com;N/A;2024
18831586;SAP;ACTIVITY;https://ai.google.dev/gemini-api;J62;N/A;2024
18839233;ORKLA ASA;COUNTRY;https://live.euronext.com/en/product/equities/NO0003733800-XOSL;NO;N/A;2024
18839233;ORKLA ASA;EMPLOYEES;https://www.orkla.com/investors/annual-reports/;21423;N/A;2023
18839233;ORKLA ASA;TURNOVER;https://www.orkla.com/investors/financial-reporting/;67604000000;NOK;2023
18839233;ORKLA ASA;ASSETS;https://www.orkla.com/investors/financial-reporting/;83291;NOK;2023
18839233;ORKLA ASA;WEBSITE;https://www.orkla.com/;www.orkla.com;N/A;2024
18839233;ORKLA ASA;ACTIVITY;https://ai.google.dev/gemini-api;C10;N/A;2024
18850720;ENEL SPA;COUNTRY;https://financialmodelingprep.com/api/v3/profile/ESOCF;IT;N/A;2024
18850720;ENEL SPA;EMPLOYEES;https://financialmodelingprep.com/api/v3/profile/ESOCF;60584;N/A;2024
18850720;ENEL SPA;TURNOVER;https://financialmodelingprep.com/api/v3/income-statement/ESOCF;70649000000;EUR;2024
18850720;ENEL SPA;ASSETS;https://financialmodelingprep.com/api/v3/balance-sheet-statement/ESOCF;187139000000;EUR;2024
18850720;ENEL SPA;WEBSITE;https://financialmodelingprep.com/api/v3/profile/ESOCF;https://www.enel.com;N/A;2024
18850720;ENEL SPA;ACTIVITY;https://ai.google.dev/gemini-api;D35;N/A;2024
18853782;SHV HOLDINGS NV;COUNTRY;https://ai.google.dev/gemini-api;NL;N/A;2024
18853782;SHV HOLDINGS NV;EMPLOYEES;https://www.shv.nl/en/about-shv;60000;N/A;2023
18853782;SHV HOLDINGS NV;TURNOVER;https://www.shv.nl/annual-report-2022;20100000000;EUR;2022
18853782;SHV HOLDINGS NV;ASSETS;https://ai.google.dev/gemini-api;0;EUR;
18853782;SHV HOLDINGS NV;WEBSITE;https://www.shv.nl/;www.shv.nl;N/A;2024
18853782;SHV HOLDINGS NV;ACTIVITY;https://ai.google.dev/gemini-api;G46;N/A;2024
18854880;BMW;COUNTRY;https://live.euronext.com/en/product/equities/DE0005190003-BGEM/market-information;DE;N/A;2024
18854880;BMW;EMPLOYEES;https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/ir/downloads/en/2024/BMW_Group_Report_2023.pdf;154950;N/A;2023
18854880;BMW;TURNOVER;https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/ir/downloads/en/2023/BMW_Group_Report_2023.pdf;111239000000;EUR;2023
18854880;BMW;ASSETS;https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/ir/downloads/en/2023/BMW_Group_Annual_Report_2023.pdf;281274000000;EUR;2023
18854880;BMW;WEBSITE;https://www.bmw.es/es/home.html;www.bmw.es;N/A;2024
18854880;BMW;ACTIVITY;https://ai.google.dev/gemini-api;C29;N/A;2024
18858533;THALES;COUNTRY;https://live.euronext.com/en/product/equities/FR0000121329-XPAR;FR;N/A;2024
18858533;THALES;EMPLOYEES;https://www.thalesgroup.com/en/group/strategy;80000;N/A;2023
18858533;THALES;TURNOVER;https://www.thalesgroup.com/sites/default/files/2024-02/Thales_2023_Universal_Registration_Document.pdf;18428000000;EUR;2023
18858533;THALES;ASSETS;https://www.thalesgroup.com/sites/default/files/2024-03/Thales_Annual_Report_2023.pdf;39279;EUR;2023
18858533;THALES;WEBSITE;https://www.thalesgroup.com/en;www.thalesgroup.com;N/A;2024
18858533;THALES;ACTIVITY;https://ai.google.dev/gemini-api;C30;N/A;2024
18860034;SIGNIFY NV;COUNTRY;https://live.euronext.com/en/product/equities/NL0011821392-XAMS;NL;N/A;2024
18860034;SIGNIFY NV;EMPLOYEES;https://www.signify.com/global/our-company/about/facts-and-figures;32417;N/A;2023
18860034;SIGNIFY NV;TURNOVER;https://www.signify.com/global/our-company/annual-report;6685000000;EUR;2023
18860034;SIGNIFY NV;ASSETS;https://www.signify.com/globalassets/2.-about/investors/signify-annual-report-2023.pdf;6214;EUR;2023
18860034;SIGNIFY NV;WEBSITE;https://www.signify.com/global;www.signify.com;N/A;2024
18860034;SIGNIFY NV;ACTIVITY;https://ai.google.dev/gemini-api;C27;N/A;2024
18864084;3I GROUP PLC;COUNTRY;https://financialmodelingprep.com/api/v3/profile/TGOPY;GB;N/A;2024
